id,fdc_id,seq_num,amount,measure_unit_id,portion_description,modifier,gram_weight,data_points,footnote,min_year_acquired
309718,2710216,2,,9999,1 tablespoon,21000,15.3,,,
309721,2710216,5,,9999,1 dipping-size container,64353,57,,,
309720,2710216,4,,9999,1 packet,61573,44,,,
309717,2710216,1,,9999,1 cup,10205,245,,,
309722,2710217,1,,9999,1 tablespoon,21000,15,,,
309723,2710217,2,,9999,1 cup,10205,240,,,
309724,2710217,3,,9999,1 packet,61573,44,,,
309725,2710217,4,,9999,Quantity not specified,90000,30,,,
309730,2710218,5,,9999,1 dipping-size container,64353,57,,,
309727,2710218,2,,9999,1 tablespoon,21000,16.2,,,
309728,2710218,3,,9999,Quantity not specified,90000,32,,,
309726,2710218,1,,9999,1 cup,10205,260,,,
309729,2710218,4,,9999,1 packet,61573,44,,,
309733,2710219,3,,9999,Quantity not specified,90000,30,,,
309731,2710219,1,,9999,1 cup,10205,240,,,
309734,2710219,4,,9999,1 packet,61573,44,,,
309732,2710219,2,,9999,1 tablespoon,21000,15,,,
309735,2710219,5,,9999,1 dipping-size container,64353,57,,,
309742,2710220,7,,9999,Guideline amount in salad,64548,32,,,
309738,2710220,3,,9999,Quantity not specified,90000,10,,,
309740,2710220,5,,9999,Guideline amount on regular sandwich,64546,16,,,
309741,2710220,6,,9999,Guideline amount on large sandwich,64547,32,,,
309736,2710220,1,,9999,1 cup,10205,250,,,
309739,2710220,4,,9999,1 dipping-size container,64353,28,,,
309737,2710220,2,,9999,1 tablespoon,21000,15.6,,,
309744,2710221,2,,9999,1 tablespoon,21000,13.8,,,
309745,2710221,3,,9999,1 packet,61573,12,,,
309747,2710221,7,,9999,Guideline amount on regular sandwich,64546,14,,,
309748,2710221,8,,9999,Guideline amount on large sandwich,64547,28,,,
309743,2710221,1,,9999,1 cup,10205,220,,,
309746,2710221,6,,9999,Quantity not specified,90000,9,,,
309749,2710221,9,,9999,Guideline amount in salad,64548,28,,,
309754,2710222,5,,9999,Guideline amount on regular sandwich,64546,14,,,
309750,2710222,1,,9999,1 cup,10205,232,,,
309753,2710222,4,,9999,1 dipping-size container,64353,28,,,
309752,2710222,3,,9999,Quantity not specified,90000,10,,,
309756,2710222,7,,9999,Guideline amount in salad,64548,28,,,
309751,2710222,2,,9999,1 tablespoon,21000,14.5,,,
309755,2710222,6,,9999,Guideline amount on large sandwich,64547,28,,,
309758,2710223,2,,9999,1 tablespoon,21000,15,,,
309757,2710223,1,,9999,1 cup,10205,240,,,
309761,2710223,5,,9999,1 dipping-size container,64353,57,,,
309759,2710223,3,,9999,Quantity not specified,90000,30,,,
309760,2710223,4,,9999,1 packet,61573,44,,,
309762,2710224,1,,9999,1 cup,10205,216,,,
309765,2710224,4,,9999,1 packet,61573,44,,,
309766,2710224,5,,9999,1 dipping-size container,64353,57,,,
309763,2710224,2,,9999,1 tablespoon,21000,14,,,
309764,2710224,3,,9999,Quantity not specified,90000,28,,,
309767,2710225,1,,9999,1 tablespoon,21000,15,,,
309770,2710225,4,,9999,Quantity not specified,90000,30,,,
309768,2710225,2,,9999,1 cup,10205,240,,,
309769,2710225,3,,9999,1 packet,61573,44,,,
309772,2710226,2,,9999,1 tablespoon,21000,14.7,,,
309771,2710226,1,,9999,1 cup,10205,235,,,
309773,2710226,3,,9999,1 packet,61573,44,,,
309774,2710226,4,,9999,Quantity not specified,90000,29,,,
309776,2710227,2,,9999,1 tablespoon,21000,15.3,,,
309778,2710227,4,,9999,1 packet,61573,44,,,
309777,2710227,3,,9999,Quantity not specified,90000,31,,,
309775,2710227,1,,9999,1 cup,10205,245,,,
309779,2710227,5,,9999,1 dipping-size container,64353,57,,,
309780,2710228,1,,9999,1 cup,10205,246,,,
309782,2710228,3,,9999,Quantity not specified,90000,30,,,
309781,2710228,2,,9999,1 tablespoon,21000,15,,,
309786,2710229,4,,9999,1 packet,61573,44,,,
309785,2710229,3,,9999,Quantity not specified,90000,33,,,
309783,2710229,1,,9999,1 cup,10205,265,,,
309787,2710229,5,,9999,1 dipping-size container,64353,57,,,
309784,2710229,2,,9999,1 tablespoon,21000,16.6,,,
309788,2710230,1,,9999,1 tablespoon,21000,14,,,
309791,2710230,4,,9999,1 dipping-size container,64353,57,,,
309790,2710230,3,,9999,Quantity not specified,90000,28,,,
309789,2710230,2,,9999,1 cup,10205,231,,,
309792,2710231,1,,9999,1 tablespoon,21000,15,,,
309793,2710231,2,,9999,1 cup,10205,240,,,
309794,2710231,3,,9999,1 packet,61573,44,,,
309795,2710231,4,,9999,Quantity not specified,90000,30,,,
309796,2710232,1,,9999,1 cup,10205,256,,,
309800,2710232,5,,9999,1 dipping-size container,64353,57,,,
309797,2710232,2,,9999,1 tablespoon,21000,16,,,
309798,2710232,3,,9999,Quantity not specified,90000,32,,,
309799,2710232,4,,9999,1 packet,61573,44,,,
309801,2710233,1,,9999,1 tablespoon,21000,16,,,
309803,2710233,3,,9999,Quantity not specified,90000,32,,,
309802,2710233,2,,9999,1 cup,10205,256,,,
309804,2710233,4,,9999,1 dipping-size container,64353,57,,,
309806,2710234,2,,9999,1 tablespoon,21000,14,,,
309810,2710234,6,,9999,1 dipping-size container,64353,57,,,
309809,2710234,5,,9999,Quantity not specified,90000,28,,,
309807,2710234,3,,9999,1 Nutri System packet (1 oz),60215,28,,,
309805,2710234,1,,9999,1 cup,10205,231,,,
309808,2710234,4,,9999,1 packet,61573,44,,,
309813,2710235,3,,9999,Quantity not specified,90000,11,,,
309811,2710235,1,,9999,1 cup,10205,256,,,
309812,2710235,2,,9999,1 tablespoon,21000,16,,,
309816,2710235,7,,9999,Guideline amount in salad,64548,32,,,
309814,2710235,5,,9999,Guideline amount on regular sandwich,64546,16,,,
309815,2710235,6,,9999,Guideline amount on large sandwich,64547,32,,,
309819,2710236,3,,9999,1 packet,61573,44,,,
309817,2710236,1,,9999,1 tablespoon,21000,15,,,
309818,2710236,2,,9999,1 cup,10205,240,,,
309820,2710236,4,,9999,Quantity not specified,90000,30,,,
309822,2710237,2,,9999,1 tablespoon,21000,15,,,
309821,2710237,1,,9999,1 cup,10205,240,,,
309824,2710237,4,,9999,1 dipping-size container,64353,57,,,
309823,2710237,3,,9999,Quantity not specified,90000,30,,,
309828,2710238,4,,9999,1 packet,61573,44,,,
309825,2710238,1,,9999,1 cup,10205,256,,,
309827,2710238,3,,9999,Quantity not specified,90000,32,,,
309826,2710238,2,,9999,1 tablespoon,21000,16,,,
309829,2710238,5,,9999,1 dipping-size container,64353,57,,,
309830,2710239,1,,9999,Guideline amount per cup of vegetable,64732,8,,,
309831,2710239,2,,9999,Quantity not specified,90000,8,,,
309832,2710240,1,,9999,Guideline amount per cup of vegetable,64732,14,,,
309833,2710240,2,,9999,Quantity not specified,90000,14,,,
309835,2710241,2,,9999,Quantity not specified,90000,14,,,
309834,2710241,1,,9999,Guideline amount per cup of vegetable,64732,14,,,
309836,2710242,1,,9999,Guideline amount per cup of vegetable,64732,14,,,
309837,2710242,2,,9999,Quantity not specified,90000,14,,,
309839,2710243,2,,9999,Quantity not specified,90000,30,,,
309838,2710243,1,,9999,Guideline amount per cup of vegetable,64732,60,,,
309840,2710244,1,,9999,Guideline amount per cup of vegetable,64732,60,,,
309841,2710244,2,,9999,Quantity not specified,90000,30,,,
309843,2710245,2,,9999,Quantity not specified,90000,30,,,
309842,2710245,1,,9999,Guideline amount per cup of vegetable,64732,60,,,
309844,2710246,1,,9999,Guideline amount per cup of vegetable,64732,60,,,
309845,2710246,2,,9999,Quantity not specified,90000,30,,,
309847,2710247,2,,9999,Quantity not specified,90000,30,,,
309846,2710247,1,,9999,Guideline amount per cup of vegetable,64732,60,,,
309849,2710248,2,,9999,Guideline amount on large sandwich,64547,45,,,
309848,2710248,1,,9999,Guideline amount on regular sandwich,64546,30,,,
309850,2710248,3,,9999,Quantity not specified,90000,30,,,
309851,2710249,1,,9999,Guideline amount on regular sandwich,64546,10,,,
309852,2710249,2,,9999,Guideline amount on large sandwich,64547,20,,,
309853,2710249,3,,9999,Quantity not specified,90000,10,,,
309856,2710250,3,,9999,Quantity not specified,90000,8,,,
309854,2710250,1,,9999,Guideline amount on regular sandwich,64546,8,,,
309855,2710250,2,,9999,Guideline amount on large sandwich,64547,16,,,
309858,2710251,2,,9999,Guideline amount on large sandwich,64547,18,,,
309859,2710251,3,,9999,Quantity not specified,90000,12,,,
309857,2710251,1,,9999,Guideline amount on regular sandwich,64546,12,,,
309861,2710252,2,,9999,Guideline amount on large sandwich,64547,30,,,
309862,2710252,3,,9999,Quantity not specified,90000,15,,,
309860,2710252,1,,9999,Guideline amount on regular sandwich,64546,15,,,
309865,2710253,3,,9999,Quantity not specified,90000,10,,,
309863,2710253,1,,9999,Guideline amount on regular sandwich,64546,10,,,
309864,2710253,2,,9999,Guideline amount on large sandwich,64547,20,,,
309868,2710254,3,,9999,Quantity not specified,90000,10,,,
309866,2710254,1,,9999,Guideline amount on regular sandwich,64546,10,,,
309867,2710254,2,,9999,Guideline amount on large sandwich,64547,20,,,
309871,2710255,3,,9999,Quantity not specified,90000,20,,,
309869,2710255,1,,9999,Guideline amount on regular sandwich,64546,20,,,
309870,2710255,2,,9999,Guideline amount on large sandwich,64547,40,,,
309873,2710256,2,,9999,Guideline amount on large sandwich,64547,24,,,
309872,2710256,1,,9999,Guideline amount on regular sandwich,64546,16,,,
309874,2710256,3,,9999,Quantity not specified,90000,16,,,
309876,2710257,2,,9999,1 teaspoon,22000,4.2,,,
309875,2710257,1,,9999,1 cup,10205,200,,,
309877,2710257,3,,9999,1 individual packet,60876,3.5,,,
309880,2710257,7,,9999,Quantity not specified,90000,8,,,
309879,2710257,5,,9999,1 cube,60641,2.3,,,
309878,2710257,4,,9999,Guideline amount per fl oz of beverage,63480,1.4,,,
309882,2710258,2,,9999,1 teaspoon,22000,4.2,,,
309881,2710258,1,,9999,1 cup,10205,200,,,
309885,2710258,5,,9999,1 cube,60641,2.3,,,
309886,2710258,7,,9999,Quantity not specified,90000,8,,,
309883,2710258,3,,9999,1 individual packet,60876,3.5,,,
309884,2710258,4,,9999,Guideline amount per fl oz of beverage,63480,1.4,,,
309889,2710259,4,,9999,Quantity not specified,90000,5,,,
309888,2710259,2,,9999,1 teaspoon,22000,2.5,,,
309887,2710259,1,,9999,1 cup,10205,120,,,
309891,2710260,2,,9999,"1 teaspoon, NFS",22001,4.6,,,
309892,2710260,3,,9999,Guideline amount per fl oz of beverage,63480,1.4,,,
309893,2710260,9,,9999,Quantity not specified,90000,9,,,
309890,2710260,1,,9999,"1 cup, NFS",10010,220,,,
309894,2710261,1,,9999,1 cup,10205,200,,,
309896,2710261,3,,9999,Guideline amount per fl oz of beverage,63480,1.4,,,
309897,2710261,4,,9999,Quantity not specified,90000,8,,,
309895,2710261,2,,9999,1 teaspoon,22000,4.2,,,
309899,2710262,2,,9999,Guideline amount per fl oz of beverage,63480,0.3,,,
309900,2710262,3,,9999,Quantity not specified,90000,4,,,
309898,2710262,1,,9999,1 teaspoon,22000,2,,,
309903,2710263,3,,9999,1 tablet,62274,0.1,,,
309901,2710263,1,,9999,1 individual packet,60876,1,,,
309904,2710263,4,,9999,Guideline amount per fl oz of beverage,63480,0.2,,,
309905,2710263,5,,9999,Quantity not specified,90000,1,,,
309902,2710263,2,,9999,1 teaspoon,22000,0.5,,,
309907,2710264,2,,9999,1 teaspoon,22000,3,,,
309906,2710264,1,,9999,1 individual packet,60876,1,,,
309910,2710264,5,,9999,Quantity not specified,90000,1,,,
309908,2710264,3,,9999,1 tablet,62274,0.1,,,
309909,2710264,4,,9999,Guideline amount per fl oz of beverage,63480,0.1,,,
309914,2710265,4,,9999,Quantity not specified,90000,0.6,,,
309911,2710265,1,,9999,1 teaspoon,22000,5,,,
309913,2710265,3,,9999,Guideline amount per fl oz of beverage,63480,0.1,,,
309912,2710265,2,,9999,1 drop,60703,0.1,,,
309916,2710266,2,,9999,1 teaspoon,22000,0.5,,,
309915,2710266,1,,9999,1 individual packet,60876,0.8,,,
309917,2710266,3,,9999,Guideline amount per fl oz of beverage,63480,0.13,,,
309918,2710266,4,,9999,Quantity not specified,90000,0.8,,,
309921,2710267,3,,9999,1 tablet,62274,0.1,,,
309920,2710267,2,,9999,1 teaspoon,22000,4,,,
309922,2710267,4,,9999,Guideline amount per fl oz of beverage,63480,0.13,,,
309919,2710267,1,,9999,1 individual packet,60876,0.8,,,
309923,2710267,5,,9999,Quantity not specified,90000,0.8,,,
309925,2710268,2,,9999,1 drop,60703,0.1,,,
309924,2710268,1,,9999,1 teaspoon,22000,5,,,
309927,2710268,4,,9999,Quantity not specified,90000,1,,,
309926,2710268,3,,9999,Guideline amount per fl oz of beverage,63480,0.1,,,
309929,2710269,2,,9999,1 teaspoon,22000,3.3,,,
309932,2710269,5,,9999,Quantity not specified,90000,1,,,
309931,2710269,4,,9999,Guideline amount per fl oz of beverage,63480,0.17,,,
309930,2710269,3,,9999,1 tablet (1/2 grain),62275,0.02,,,
309928,2710269,1,,9999,1 individual packet,60876,1,,,
309936,2710270,4,,9999,Quantity not specified,90000,1,,,
309934,2710270,2,,9999,1 drop,60703,0.1,,,
309935,2710270,3,,9999,Guideline amount per fl oz of beverage,63480,0.1,,,
309933,2710270,1,,9999,1 teaspoon,22000,5,,,
309938,2710271,2,,9999,1 teaspoon,22000,3.5,,,
309937,2710271,1,,9999,1 individual packet,60876,1,,,
309939,2710271,3,,9999,1 tablet,62274,0.1,,,
309941,2710271,5,,9999,Quantity not specified,90000,1,,,
309940,2710271,4,,9999,Guideline amount per fl oz of beverage,63480,0.17,,,
309944,2710272,3,,9999,Quantity not specified,90000,40,,,
309943,2710272,2,,9999,1 tablespoon,21000,20,,,
309942,2710272,1,,9999,1 cup,10205,320,,,
309945,2710272,4,,9999,1 single serving container,64226,60,,,
309946,2710273,1,,9999,1 cup,10205,320,,,
309949,2710273,4,,9999,1 single serving container,64226,60,,,
309948,2710273,3,,9999,Quantity not specified,90000,40,,,
309947,2710273,2,,9999,1 tablespoon,21000,20,,,
309951,2710274,2,,9999,1 tablespoon,21000,20,,,
309952,2710274,3,,9999,Quantity not specified,90000,40,,,
309950,2710274,1,,9999,1 cup,10205,320,,,
309954,2710275,2,,9999,1 tablespoon,21000,20,,,
309955,2710275,3,,9999,Quantity not specified,90000,40,,,
309953,2710275,1,,9999,1 cup,10205,320,,,
309957,2710276,2,,9999,1 tablespoon,21000,20,,,
309956,2710276,1,,9999,1 cup,10205,320,,,
309958,2710276,3,,9999,Quantity not specified,90000,40,,,
309959,2710276,4,,9999,Guideline amount per fl oz of beverage,63480,5,,,
309963,2710277,4,,9999,Guideline amount per fl oz of beverage,63480,5,,,
309961,2710277,2,,9999,Quantity not specified,90000,30,,,
309960,2710277,1,,9999,1 cup,10205,240,,,
309962,2710277,3,,9999,1 tablespoon,21000,15,,,
309965,2710278,2,,9999,1 tablespoon,21000,20,,,
309966,2710278,3,,9999,Quantity not specified,90000,40,,,
309964,2710278,1,,9999,1 cup,10205,320,,,
309968,2710279,2,,9999,1 tablespoon,21000,20,,,
309969,2710279,3,,9999,Quantity not specified,90000,40,,,
309967,2710279,1,,9999,1 cup,10205,320,,,
309970,2710279,4,,9999,Guideline amount per fl oz of beverage,63480,5,,,
309972,2710280,2,,9999,1 tablespoon,21000,15,,,
309971,2710280,1,,9999,1 cup,10205,240,,,
309974,2710280,4,,9999,1 single serving container,64226,60,,,
309973,2710280,3,,9999,Quantity not specified,90000,30,,,
309980,2710281,6,,9999,Quantity not specified,90000,7,,,
309975,2710281,1,,9999,1 tablespoon,21000,20,,,
309978,2710281,4,,9999,Guideline amount per fl oz of beverage,63480,2.4,,,
309977,2710281,3,,9999,1 cup,10205,320,,,
309976,2710281,2,,9999,1 single serving container,64226,14,,,
309979,2710281,5,,9999,Guideline amount per slice of bread/roll,63484,10,,,
309983,2710282,3,,9999,Quantity not specified,90000,20,,,
309981,2710282,1,,9999,1 tablespoon,21000,20,,,
309982,2710282,2,,9999,Guideline amount per fl oz of beverage,63480,3.5,,,
309985,2710283,2,,9999,1 tablespoon,21000,20,,,
309986,2710283,3,,9999,Quantity not specified,90000,20,,,
309984,2710283,1,,9999,1 cup,10205,320,,,
309988,2710284,2,,9999,1 tablespoon,21000,20,,,
309987,2710284,1,,9999,1 cup,10205,320,,,
309989,2710284,3,,9999,Quantity not specified,90000,40,,,
309990,2710285,1,,9999,1 cup,10205,320,,,
309991,2710285,2,,9999,1 tablespoon,21000,20,,,
309992,2710285,3,,9999,Quantity not specified,90000,40,,,
309994,2710286,2,,9999,1 tablespoon,21000,20,,,
309993,2710286,1,,9999,1 cup,10205,320,,,
309995,2710286,3,,9999,Quantity not specified,90000,40,,,
309998,2710287,3,,9999,Quantity not specified,90000,12,,,
309997,2710287,2,,9999,1 tablespoon,21000,6,,,
309996,2710287,1,,9999,1 cup,10205,95,,,
310000,2710288,2,,9999,1 tablespoon,21000,20,,,
309999,2710288,1,,9999,1 cup,10205,320,,,
310001,2710288,3,,9999,Quantity not specified,90000,40,,,
310003,2710289,2,,9999,Guideline amount per slice of bread/roll,63484,20,,,
310005,2710289,4,,9999,Quantity not specified,90000,40,,,
310002,2710289,1,,9999,1 tablespoon,21000,20,,,
310004,2710289,3,,9999,Guideline amount per sandwich,64616,40,,,
310006,2710290,1,,9999,1 cup,10205,290,,,
310008,2710290,3,,9999,Quantity not specified,90000,36,,,
310007,2710290,2,,9999,1 tablespoon,21000,18,,,
310009,2710291,1,,9999,1 cup,10205,290,,,
310010,2710291,2,,9999,1 tablespoon,21000,18,,,
310011,2710291,3,,9999,Quantity not specified,90000,36,,,
310012,2710292,1,,9999,1 tablespoon,21000,20,,,
310013,2710292,2,,9999,1 individual container,60868,70,,,
310014,2710292,3,,9999,Quantity not specified,90000,80,,,
310015,2710293,1,,9999,1 tablespoon,21000,20,,,
310017,2710293,3,,9999,Quantity not specified,90000,80,,,
310016,2710293,2,,9999,1 individual container,60868,70,,,
310019,2710294,2,,9999,1 individual container,60868,70,,,
310018,2710294,1,,9999,1 tablespoon,21000,20,,,
310020,2710294,3,,9999,Quantity not specified,90000,60,,,
310021,2710295,1,,9999,1 tablespoon,21000,15,,,
310022,2710295,2,,9999,1 individual container,60868,70,,,
310023,2710295,3,,9999,Quantity not specified,90000,60,,,
310024,2710296,1,,9999,1 tablespoon,21000,16,,,
310025,2710296,2,,9999,1 packet,61573,9,,,
310027,2710296,4,,9999,Quantity not specified,90000,32,,,
310026,2710296,3,,9999,1 dipping-size container,64353,28,,,
310028,2710297,1,,9999,1 tablespoon,21000,16,,,
310029,2710297,2,,9999,Quantity not specified,90000,32,,,
310032,2710298,3,,9999,Quantity not specified,90000,32,,,
310031,2710298,2,,9999,1 packet,61573,9,,,
310030,2710298,1,,9999,1 tablespoon,21000,16,,,
310036,2710299,4,,9999,Quantity not specified,90000,20,,,
310033,2710299,1,,9999,1 tablespoon,21000,20,,,
310035,2710299,3,,9999,Guideline amount per slice of bread/roll,63484,10,,,
310034,2710299,2,,9999,1 individual packet,60876,14,,,
310037,2710300,1,,9999,1 tablespoon,21000,20,,,
310039,2710300,3,,9999,Guideline amount per slice of bread/roll,63484,10,,,
310038,2710300,2,,9999,1 individual packet,60876,14,,,
310040,2710300,5,,9999,Quantity not specified,90000,20,,,
310041,2710301,1,,9999,1 tablespoon,21000,20,,,
310043,2710301,3,,9999,Guideline amount per slice of bread/roll,63484,10,,,
310044,2710301,5,,9999,Quantity not specified,90000,20,,,
310042,2710301,2,,9999,1 individual packet,60876,14,,,
310047,2710302,4,,9999,Quantity not specified,90000,20,,,
310045,2710302,1,,9999,1 tablespoon,21000,20,,,
310046,2710302,2,,9999,Guideline amount per slice of bread/roll,63484,10,,,
310048,2710303,1,,9999,1 tablespoon,21000,20,,,
310051,2710303,5,,9999,Quantity not specified,90000,20,,,
310049,2710303,2,,9999,1 individual packet,60876,14,,,
310050,2710303,3,,9999,Guideline amount per slice of bread/roll,63484,10,,,
310054,2710304,3,,9999,Guideline amount per slice of bread/roll,63484,10,,,
310052,2710304,1,,9999,1 tablespoon,21000,20,,,
310053,2710304,2,,9999,1 individual packet,60876,14,,,
310055,2710304,5,,9999,Quantity not specified,90000,20,,,
310056,2710305,1,,9999,1 tablespoon,21000,20,,,
310058,2710305,3,,9999,Guideline amount per slice of bread/roll,63484,10,,,
310059,2710305,5,,9999,Quantity not specified,90000,20,,,
310057,2710305,2,,9999,1 individual packet,60876,14,,,
310061,2710306,2,,9999,1 individual packet,60876,14,,,
310063,2710306,5,,9999,Quantity not specified,90000,20,,,
310062,2710306,3,,9999,Guideline amount per slice of bread/roll,63484,10,,,
310060,2710306,1,,9999,1 tablespoon,21000,20,,,
310064,2710307,1,,9999,1 tablespoon,21000,20,,,
310065,2710307,2,,9999,1 cubic inch,51000,21,,,
310066,2710307,3,,9999,1 medium piece,61382,32,,,
310067,2710307,4,,9999,1 small piece,62149,16,,,
310068,2710307,5,,9999,Quantity not specified,90000,20,,,
310071,2710308,3,,9999,Quantity not specified,90000,20,,,
310070,2710308,2,,9999,1 cubic inch,51000,22,,,
310069,2710308,1,,9999,1 tablespoon,21000,20,,,
310072,2710309,1,,9999,1 tablespoon,21000,20,,,
310073,2710309,4,,9999,Quantity not specified,90000,20,,,
310079,2710310,6,,9999,Quantity not specified,90000,120,,,
310074,2710310,1,,9999,1 cup,10205,240,,,
310075,2710310,2,,9999,1 snack size container,64133,95,,,
310077,2710310,4,,9999,1 jiggler,64055,17,,,
310076,2710310,3,,9999,1 cubic inch,51000,17,,,
